147_2b3_Lr_mc_AKGC417L,0.864,4.656,-858.093,136.865,46.2953,44.7137,38.1198,28.8324,26.2587,34.9453,23.2836,14.3,8.57685,13.3768,8.40208
147_2b3_Lr_mc_AKGC417L,4.656,8.75,-819.461,140.009,38.612,27.8972,26.471,24.8037,20.5468,21.5701,15.7795,11.5624,12.826,9.76633,8.17931
147_2b3_Lr_mc_AKGC417L,8.75,13.331,-732.58,152.153,47.9791,48.2758,34.5832,28.7911,23.8471,25.0362,21.2665,17.6793,13.011,9.96571,7.64718
147_2b3_Lr_mc_AKGC417L,13.331,17.81,-855.575,130.268,47.5541,47.9123,37.83,34.8004,31.0652,33.4645,25.3018,18.718,19.7402,16.9017,10.8517
147_2b3_Lr_mc_AKGC417L,17.81,19.337,-822.839,146.934,41.1419,35.2498,36.3942,45.0938,42.5069,27.4424,13.0302,14.5584,4.46562,13.8287,4.7134
141_1b1_Pr_mc_LittC2SE,0.036,3.222,-1087.49,68.7227,60.034,48.9039,38.4742,30.6144,25.3967,21.6817,18.2464,14.6307,11.2109,8.62962,7.13886
141_1b1_Pr_mc_LittC2SE,3.222,8.964,-883.65,142.647,32.5633,28.1002,11.4704,9.57855,4.21558,5.37715,4.86824,7.34599,8.36684,10.4646,10.8753
141_1b1_Pr_mc_LittC2SE,8.964,14.307,-1011.69,124.293,41.7854,17.5431,16.1777,6.67234,3.03553,2.23708,-0.809914,-2.10136,-4.20704,-5.78954,-4.97945
141_1b1_Pr_mc_LittC2SE,14.307,19.364,-1075.69,83.6733,70.5081,53.9475,38.9317,28.2375,21.7243,17.4073,13.3275,8.84101,4.60433,1.60727,0.214737
141_1b1_Pr_mc_LittC2SE,19.364,19.964,-1056.76,103.658,74.2338,41.0432,16.4956,4.80737,2.31159,3.00359,3.57773,4.0612,5.11666,5.94013,5.00871
138_1p3_Pr_mc_AKGC417L,0.109,2.529,-559.468,157.39,48.2597,46.0015,28.8256,25.6423,17.7733,13.767,7.7771,5.21299,2.15892,0.726036,-0.282505
138_1p3_Pr_mc_AKGC417L,2.529,6.786,-653.477,149.854,49.4328,44.1725,31.0717,27.5404,21.2011,21.1397,15.8979,14.2314,10.9012,8.90437,7.17693
138_1p3_Pr_mc_AKGC417L,6.786,10.826,-783.036,105.655,57.0143,48.0552,43.3455,31.9966,20.586,27.2966,23.3414,14.9888,4.77402,-0.558117,2.50339
138_1p3_Pr_mc_AKGC417L,10.826,14.967,-762.785,121.578,47.2583,38.0918,26.4403,30.0563,19.7421,24.5468,25.6181,16.2513,11.4304,9.98985,7.46486
